Date, MaxTemperature, MinTemperature, AvgTemperature, Precipitation, Snowfall
1928-01-25, 57, 36, 46.5, 0.00, 0.0
1928-01-26, 48, 33, 40.5, 0.00, 0.0
1928-01-27, 44, 32, 38.0, 0.00, 0.0
1928-01-28, 43, 17, 30.0, 0.11, 0.2
1928-01-29, 26, 14, 20.0, 0.00, 0.0
1928-01-30, 40, 26, 33.0, 0.00, 0.0
1928-01-31, 35, 31, 33.0, 0.20, 0.0
1928-02-01, 48, 31, 39.5, 0.01, 0.0
1928-02-02, 48, 33, 40.5, 0.00, 0.0
1928-02-03, 59, 36, 47.5, 0.00, 0.0
1928-02-04, 65, 43, 54.0, 0.00, 0.0
1928-02-05, 57, 36, 46.5, 0.08, 0.0
1928-02-06, 42, 34, 38.0, 0.01, 0.0
1928-02-07, 58, 38, 48.0, 0.01, 0.0
1928-02-08, 63, 55, 59.0, 0.93, 0.0
1928-02-09, 56, 41, 48.5, 0.00, 0.0
1928-02-10, 47, 34, 40.5, 0.00, 0.0
1928-02-11, 45, 34, 39.5, 0.02, 0.0
1928-02-12, 44, 34, 39.0, 0.00, 0.0
1928-02-13, 45, 34, 39.5, 0.00, 0.0
1928-02-14, 62, 38, 50.0, 0.44, 0.0
1928-02-15, 57, 42, 49.5, 0.00, 0.0
1928-02-16, 50, 41, 45.5, 0.05, 0.0
1928-02-17, 51, 38, 44.5, 0.34, 0.0
1928-02-18, 49, 29, 39.0, 0.14, 0.0
1928-02-19, 39, 28, 33.5, 0.00, 0.0
1928-02-20, 53, 32, 42.5, 0.00, 0.0
1928-02-21, 42, 31, 36.5, 0.00, 0.0
1928-02-22, 54, 32, 43.0, 0.09, 0.0
1928-02-23, 64, 54, 59.0, 0.61, 0.0
1928-02-24, 58, 41, 49.5, 0.00, 0.0
1928-02-25, 41, 26, 33.5, 0.12, 1.7
1928-02-26, 34, 25, 29.5, 0.00, 0.0
1928-02-27, 51, 26, 38.5, 0.00, 0.0
1928-02-28, 49, 36, 42.5, 0.00, 0.0
1928-02-29, 63, 34, 48.5, 0.00, 0.0
1928-03-01, 54, 39, 46.5, 0.00, 0.0
1928-03-02, 48, 33, 40.5, 0.00, 0.0
1928-03-03, 54, 35, 44.5, 0.00, 0.0
1928-03-04, 50, 33, 41.5, 0.00, 0.0
1928-03-05, 43, 35, 39.0, 0.00, 0.0
1928-03-06, 42, 32, 37.0, 0.00, 0.0
1928-03-07, 59, 34, 46.5, 0.00, 0.0
1928-03-08, 54, 38, 46.0, 0.00, 0.0
1928-03-09, 63, 38, 50.5, 0.82, 0.0
1928-03-10, 47, 39, 43.0, 0.00, 0.0
1928-03-11, 47, 39, 43.0, 0.47, 0.0
1928-03-12, 59, 41, 50.0, 0.01, 0.0
1928-03-13, 61, 40, 50.5, 0.00, 0.0
1928-03-14, 70, 49, 59.5, T, 0.0
1928-03-15, 60, 42, 51.0, 0.00, 0.0
1928-03-16, 50, 38, 44.0, 1.10, 0.0
1928-03-17, 43, 36, 39.5, 0.21, 0.0
1928-03-18, 45, 36, 40.5, 0.12, 0.0
1928-03-19, 45, 30, 37.5, 0.00, 0.0
1928-03-20, 52, 32, 42.0, 0.00, 0.0
1928-03-21, 49, 36, 42.5, 0.00, 0.0
1928-03-22, 64, 34, 49.0, 0.00, 0.0
1928-03-23, 69, 46, 57.5, 0.00, 0.0
1928-03-24, 78, 47, 62.5, T, 0.0
1928-03-25, 73, 58, 65.5, T, 0.0
1928-03-26, 74, 54, 64.0, 0.00, 0.0
1928-03-27, 65, 44, 54.5, 0.00, 0.0
1928-03-28, 57, 40, 48.5, 0.00, 0.0
1928-03-29, 73, 48, 60.5, 0.00, 0.0
1928-03-30, 82, 47, 64.5, 0.00, 0.0
1928-03-31, 51, 39, 45.0, 0.00, 0.0
1928-04-01, 60, 37, 48.5, T, 0.0
1928-04-02, 55, 42, 48.5, 0.00, 0.0
1928-04-03, 69, 40, 54.5, 0.00, 0.0
1928-04-04, 77, 50, 63.5, 0.00, 0.0
1928-04-05, 78, 55, 66.5, 0.00, 0.0
1928-04-06, 79, 56, 67.5, 0.00, 0.0
1928-04-07, 76, 57, 66.5, T, 0.0
1928-04-08, 68, 53, 60.5, 0.00, 0.0
1928-04-09, 61, 48, 54.5, 0.06, 0.0
1928-04-10, 49, 44, 46.5, 1.61, 0.0
1928-04-11, 48, 42, 45.0, 1.00, 0.0
1928-04-12, 68, 38, 53.0, T, 0.0
1928-04-13, 71, 53, 62.0, 0.00, 0.0
1928-04-14, 77, 54, 65.5, 0.00, 0.0
1928-04-15, 69, 39, 54.0, 0.32, 0.0
1928-04-16, 50, 37, 43.5, 0.00, 0.0
1928-04-17, 52, 37, 44.5, 0.00, 0.0
1928-04-18, 59, 41, 50.0, 0.00, 0.0
1928-04-19, 77, 50, 63.5, 0.00, 0.0
1928-04-20, 68, 48, 58.0, 0.01, 0.0
1928-04-21, 60, 48, 54.0, 0.05, 0.0
1928-04-22, 80, 54, 67.0, 0.01, 0.0
1928-04-23, 67, 48, 57.5, 0.75, 0.0
1928-04-24, 69, 48, 58.5, 0.00, 0.0
1928-04-25, 68, 51, 59.5, 0.00, 0.0
1928-04-26, 62, 47, 54.5, 0.00, 0.0
1928-04-27, 66, 47, 56.5, 0.40, 0.0
1928-04-28, 63, 41, 52.0, 0.03, 0.0
1928-04-29, 67, 39, 53.0, 0.00, 0.0
1928-04-30, 78, 55, 66.5, 0.00, 0.0
1928-05-01, 64, 55, 59.5, 0.49, 0.0
1928-05-02, 75, 54, 64.5, 0.00, 0.0
1928-05-03, 81, 54, 67.5, 0.00, 0.0
1928-05-04, 91, 58, 74.5, 0.00, 0.0
1928-05-05, 87, 61, 74.0, 0.00, 0.0
1928-05-06, 69, 56, 62.5, 0.00, 0.0
1928-05-07, 57, 52, 54.5, T, 0.0
1928-05-08, 53, 47, 50.0, 0.53, 0.0
1928-05-09, 51, 47, 49.0, 0.23, 0.0
1928-05-10, 74, 49, 61.5, 0.01, 0.0
1928-05-11, 88, 54, 71.0, 0.00, 0.0
1928-05-12, 66, 53, 59.5, T, 0.0
1928-05-13, 67, 51, 59.0, 0.00, 0.0
1928-05-14, 69, 50, 59.5, 0.00, 0.0
1928-05-15, 72, 49, 60.5, 0.00, 0.0
1928-05-16, 80, 57, 68.5, 0.00, 0.0
1928-05-17, 80, 59, 69.5, 0.00, 0.0
1928-05-18, 79, 64, 71.5, 0.00, 0.0
1928-05-19, 85, 66, 75.5, 0.00, 0.0
1928-05-20, 84, 67, 75.5, T, 0.0
1928-05-21, 76, 60, 68.0, T, 0.0
1928-05-22, 68, 56, 62.0, T, 0.0
1928-05-23, 71, 55, 63.0, 0.00, 0.0
1928-05-24, 67, 56, 61.5, 0.00, 0.0
1928-05-25, 76, 50, 63.0, 0.08, 0.0
1928-05-26, 74, 60, 67.0, 0.30, 0.0
1928-05-27, 75, 58, 66.5, 0.33, 0.0
1928-05-28, 77, 56, 66.5, 0.00, 0.0
1928-05-29, 76, 63, 69.5, T, 0.0
1928-05-30, 76, 59, 67.5, M, 0.0
1928-05-31, 74, 60, 67.0, M, 0.0
1928-06-01, 81, 58, 69.5, T, 0.0
1928-06-02, 81, 70, 75.5, 0.03, 0.0
1928-06-03, 76, 62, 69.0, 0.37, 0.0
1928-06-04, 77, 63, 70.0, 1.20, 0.0
1928-06-05, 86, 69, 77.5, 0.28, 0.0
1928-06-06, 85, 70, 77.5, 0.03, 0.0
1928-06-07, 74, 64, 69.0, 0.00, 0.0
1928-06-08, 80, 57, 68.5, 0.00, 0.0
1928-06-09, 87, 64, 75.5, T, 0.0
1928-06-10, 83, 67, 75.0, 0.03, 0.0
1928-06-11, 79, 63, 71.0, 0.77, 0.0
1928-06-12, 81, 64, 72.5, 0.00, 0.0
1928-06-13, 89, 67, 78.0, 0.00, 0.0
1928-06-14, 89, 71, 80.0, 0.11, 0.0
1928-06-15, 84, 68, 76.0, 0.00, 0.0
1928-06-16, 75, 62, 68.5, 0.00, 0.0
1928-06-17, 76, 61, 68.5, 0.00, 0.0
1928-06-18, 83, 60, 71.5, 0.00, 0.0
1928-06-19, 86, 66, 76.0, 0.41, 0.0
1928-06-20, 85, 70, 77.5, 0.00, 0.0
1928-06-21, 86, 68, 77.0, 1.07, 0.0
1928-06-22, 82, 68, 75.0, 0.12, 0.0
1928-06-23, 84, 66, 75.0, 0.44, 0.0
1928-06-24, 86, 68, 77.0, 0.00, 0.0
1928-06-25, 86, 70, 78.0, 0.02, 0.0
1928-06-26, 84, 70, 77.0, 0.02, 0.0
1928-06-27, 80, 64, 72.0, 2.19, 0.0
1928-06-28, 84, 64, 74.0, 0.00, 0.0
1928-06-29, 79, 67, 73.0, 0.28, 0.0
1928-06-30, 78, 61, 69.5, 0.47, 0.0
1928-07-01, 87, 68, 77.5, 0.00, 0.0
1928-07-02, 86, 70, 78.0, 0.00, 0.0
1928-07-03, 88, 71, 79.5, 0.00, 0.0
1928-07-04, 90, 70, 80.0, 0.01, 0.0
1928-07-05, 89, 70, 79.5, 0.90, 0.0
1928-07-06, 86, 69, 77.5, 0.00, 0.0
1928-07-07, 86, 67, 76.5, 0.00, 0.0
1928-07-08, 88, 67, 77.5, 0.00, 0.0
1928-07-09, 90, 70, 80.0, 0.00, 0.0
1928-07-10, 87, 71, 79.0, 0.02, 0.0
1928-07-11, 82, 69, 75.5, 0.75, 0.0
1928-07-12, 82, 71, 76.5, 0.56, 0.0
1928-07-13, 82, 71, 76.5, 0.69, 0.0
1928-07-14, 83, 70, 76.5, 0.59, 0.0
1928-07-15, 90, 71, 80.5, 0.11, 0.0
1928-07-16, 88, 71, 79.5, 0.01, 0.0
1928-07-17, 88, 69, 78.5, 0.00, 0.0
1928-07-18, 90, 69, 79.5, 0.00, 0.0
1928-07-19, 92, 74, 83.0, 0.00, 0.0
1928-07-20, 93, 76, 84.5, T, 0.0
1928-07-21, 84, 73, 78.5, 0.00, 0.0
1928-07-22, 92, 73, 82.5, 0.00, 0.0
1928-07-23, 90, 72, 81.0, 0.61, 0.0
1928-07-24, 90, 72, 81.0, 0.00, 0.0
1928-07-25, 88, 73, 80.5, 0.14, 0.0
1928-07-26, 90, 74, 82.0, 0.00, 0.0
1928-07-27, 89, 72, 80.5, 0.00, 0.0
1928-07-28, 90, 75, 82.5, 0.02, 0.0
1928-07-29, 82, 70, 76.0, 0.00, 0.0
1928-07-30, 83, 69, 76.0, 0.00, 0.0
1928-07-31, 84, 66, 75.0, M, 0.0
1928-08-01, 86, 68, 77.0, 0.00, 0.0
1928-08-02, 91, 72, 81.5, 0.00, 0.0
1928-08-03, 93, 74, 83.5, 0.00, 0.0
1928-08-04, 93, 75, 84.0, 0.00, 0.0
1928-08-05, 93, 74, 83.5, 0.00, 0.0
1928-08-06, 94, 75, 84.5, 0.00, 0.0
1928-08-07, 94, 74, 84.0, 0.43, 0.0
1928-08-08, 91, 73, 82.0, 0.00, 0.0
1928-08-09, 90, 71, 80.5, 0.00, 0.0
1928-08-10, 89, 72, 80.5, T, 0.0
1928-08-11, 85, 70, 77.5, 0.10, 0.0
1928-08-12, 73, 63, 68.0, 0.01, 0.0
1928-08-13, 80, 61, 70.5, 0.10, 0.0
1928-08-14, 85, 66, 75.5, 0.00, 0.0
1928-08-15, 87, 69, 78.0, 0.00, 0.0
1928-08-16, 81, 70, 75.5, T, 0.0
1928-08-17, 85, 73, 79.0, 0.15, 0.0
1928-08-18, 87, 71, 79.0, 0.00, 0.0
1928-08-19, 85, 75, 80.0, 0.00, 0.0
1928-08-20, 87, 69, 78.0, 0.27, 0.0
1928-08-21, 87, 70, 78.5, 0.00, 0.0
1928-08-22, 85, 70, 77.5, 0.16, 0.0
1928-08-23, 80, 70, 75.0, 0.31, 0.0
1928-08-24, 88, 72, 80.0, 0.00, 0.0
1928-08-25, 87, 73, 80.0, 0.00, 0.0
1928-08-26, 90, 72, 81.0, 0.00, 0.0
1928-08-27, 89, 73, 81.0, 0.00, 0.0
1928-08-28, 89, 74, 81.5, T, 0.0
1928-08-29, 92, 73, 82.5, 0.00, 0.0
1928-08-30, 92, 75, 83.5, 0.00, 0.0
1928-08-31, 92, 68, 80.0, 0.52, 0.0
1928-09-01, 73, 65, 69.0, 0.31, 0.0
1928-09-02, 78, 66, 72.0, 1.06, 0.0
1928-09-03, 78, 70, 74.0, 0.06, 0.0
1928-09-04, 74, 64, 69.0, 1.94, 0.0
1928-09-05, 72, 64, 68.0, 0.53, 0.0
1928-09-06, 76, 63, 69.5, 0.14, 0.0
1928-09-07, 68, 61, 64.5, T, 0.0
1928-09-08, 77, 62, 69.5, 0.00, 0.0
1928-09-09, 80, 64, 72.0, 0.00, 0.0
1928-09-10, 85, 63, 74.0, 0.00, 0.0
1928-09-11, 87, 69, 78.0, 0.00, 0.0
1928-09-12, 86, 70, 78.0, 1.12, 0.0
1928-09-13, 89, 72, 80.5, 0.01, 0.0
1928-09-14, 84, 68, 76.0, 0.00, 0.0
1928-09-15, 84, 67, 75.5, 0.00, 0.0
1928-09-16, 87, 67, 77.0, 0.00, 0.0
1928-09-17, 85, 68, 76.5, 0.00, 0.0
1928-09-18, 74, 65, 69.5, 3.20, 0.0
1928-09-19, 77, 60, 68.5, 0.37, 0.0
1928-09-20, 80, 58, 69.0, 0.00, 0.0
1928-09-21, 81, 70, 75.5, 0.00, 0.0
1928-09-22, 75, 65, 70.0, 0.00, 0.0
1928-09-23, 79, 63, 71.0, 0.01, 0.0
1928-09-24, 67, 57, 62.0, 0.00, 0.0
1928-09-25, 68, 55, 61.5, 0.04, 0.0
1928-09-26, 62, 51, 56.5, 0.00, 0.0
1928-09-27, 69, 50, 59.5, 0.00, 0.0
1928-09-28, 70, 53, 61.5, 0.00, 0.0
1928-09-29, 68, 59, 63.5, 0.56, 0.0
1928-09-30, 65, 57, 61.0, 0.44, 0.0
1928-10-01, 66, 56, 61.0, 0.00, 0.0
1928-10-02, 71, 58, 64.5, 0.00, 0.0
1928-10-03, 75, 61, 68.0, 0.00, 0.0
1928-10-04, 76, 61, 68.5, 0.00, 0.0
1928-10-05, 79, 59, 69.0, 0.00, 0.0
1928-10-06, 75, 66, 70.5, 0.26, 0.0
1928-10-07, 79, 63, 71.0, 0.00, 0.0
1928-10-08, 77, 62, 69.5, 0.00, 0.0
1928-10-09, 80, 61, 70.5, 0.00, 0.0
1928-10-10, 74, 61, 67.5, 0.00, 0.0
1928-10-11, 78, 59, 68.5, 0.00, 0.0
1928-10-12, 81, 60, 70.5, 0.00, 0.0
1928-10-13, 81, 59, 70.0, 0.00, 0.0
1928-10-14, 69, 62, 65.5, T, 0.0
1928-10-15, 73, 59, 66.0, 0.00, 0.0
1928-10-16, 81, 62, 71.5, 0.00, 0.0
1928-10-17, 83, 67, 75.0, 0.00, 0.0
1928-10-18, 83, 67, 75.0, T, 0.0
1928-10-19, 81, 70, 75.5, 0.35, 0.0
1928-10-20, 70, 57, 63.5, 0.00, 0.0
1928-10-21, 66, 54, 60.0, 0.00, 0.0
1928-10-22, 77, 54, 65.5, 0.00, 0.0
1928-10-23, 79, 62, 70.5, 0.15, 0.0
1928-10-24, 62, 51, 56.5, 0.01, 0.0
1928-10-25, 63, 42, 52.5, 0.00, 0.0
1928-10-26, 58, 47, 52.5, 0.00, 0.0
1928-10-27, 61, 47, 54.0, 0.00, 0.0
1928-10-28, 69, 51, 60.0, 0.03, 0.0
1928-10-29, 54, 45, 49.5, 0.00, 0.0
1928-10-30, 53, 39, 46.0, 0.00, 0.0
1928-10-31, 58, 47, 52.5, 0.44, 0.0
1928-11-01, 61, 53, 57.0, T, 0.0
1928-11-02, 59, 56, 57.5, 0.41, 0.0
1928-11-03, 62, 57, 59.5, 0.04, 0.0
1928-11-04, 66, 51, 58.5, 0.12, 0.0
1928-11-05, 66, 42, 54.0, 0.00, 0.0
1928-11-06, 69, 46, 57.5, 0.00, 0.0
1928-11-07, 65, 50, 57.5, 0.04, 0.0
1928-11-08, 69, 49, 59.0, 0.01, 0.0
1928-11-09, 54, 45, 49.5, 0.00, 0.0
1928-11-10, 52, 42, 47.0, 0.60, 0.0
1928-11-11, 53, 43, 48.0, 0.56, 0.0
1928-11-12, 60, 34, 47.0, T, 0.0
1928-11-13, 53, 45, 49.0, 0.00, 0.0
1928-11-14, 63, 42, 52.5, 0.00, 0.0
1928-11-15, 70, 47, 58.5, 0.00, 0.0
1928-11-16, 73, 55, 64.0, 0.00, 0.0
1928-11-17, 74, 56, 65.0, 0.00, 0.0
1928-11-18, 77, 63, 70.0, 0.00, 0.0
1928-11-19, 77, 56, 66.5, 0.09, 0.0
1928-11-20, 58, 43, 50.5, 0.01, 0.0
1928-11-21, 48, 36, 42.0, 0.00, 0.0
1928-11-22, 53, 38, 45.5, T, 0.0
1928-11-23, 45, 35, 40.0, 0.00, 0.0
1928-11-24, 57, 32, 44.5, 0.00, 0.0
1928-11-25, 52, 30, 41.0, T, T
1928-11-26, 36, 27, 31.5, 0.00, 0.0
1928-11-27, 49, 28, 38.5, 0.00, 0.0
1928-11-28, 60, 38, 49.0, 0.00, 0.0
1928-11-29, 58, 46, 52.0, 0.04, 0.0
1928-11-30, 65, 50, 57.5, T, 0.0
1928-12-01, 65, 47, 56.0, 0.08, 0.0
1928-12-02, 54, 42, 48.0, 0.00, 0.0
1928-12-03, 61, 45, 53.0, 0.00, 0.0
1928-12-04, 59, 45, 52.0, 0.00, 0.0
1928-12-05, 57, 41, 49.0, T, 0.0
1928-12-06, 44, 36, 40.0, 0.00, 0.0
1928-12-07, 47, 34, 40.5, 0.64, 0.0
1928-12-08, 36, 32, 34.0, 0.34, T
1928-12-09, 36, 29, 32.5, T, T
1928-12-10, 45, 30, 37.5, 0.00, 0.0
1928-12-11, 52, 34, 43.0, 0.00, 0.0
1928-12-12, 59, 35, 47.0, 0.00, 0.0
1928-12-13, 62, 44, 53.0, 0.00, 0.0
1928-12-14, 61, 49, 55.0, 0.69, 0.0
1928-12-15, 52, 45, 48.5, 0.65, 0.0
1928-12-16, 58, 40, 49.0, 0.00, 0.0
1928-12-17, 65, 47, 56.0, 0.01, 0.0
1928-12-18, 65, 38, 51.5, 0.24, 0.0
1928-12-19, 51, 32, 41.5, 0.00, 0.0
1928-12-20, 44, 39, 41.5, 0.50, 0.0
1928-12-21, 41, 34, 37.5, 0.00, 0.0
1928-12-22, 41, 30, 35.5, 0.00, 0.0
1928-12-23, 41, 34, 37.5, 0.31, T
1928-12-24, 48, 37, 42.5, T, 0.0
1928-12-25, 46, 41, 43.5, 0.05, 0.0
1928-12-26, 48, 40, 44.0, 0.00, 0.0
1928-12-27, 49, 36, 42.5, 0.31, 0.0
1928-12-28, 52, 33, 42.5, 0.00, 0.0
1928-12-29, 52, 39, 45.5, 0.03, 0.0
1928-12-30, 48, 32, 40.0, 0.00, 0.0
1928-12-31, 51, 37, 44.0, T, 0.0
1929-01-01, 61, 43, 52.0, 0.01, 0.0
1929-01-02, 53, 33, 43.0, 0.00, 0.0
1929-01-03, 47, 31, 39.0, 0.00, 0.0
1929-01-04, 47, 34, 40.5, 0.00, 0.0
1929-01-05, 64, 38, 51.0, 0.44, 0.0
1929-01-06, 67, 34, 50.5, 0.12, 0.0
1929-01-07, 47, 30, 38.5, 0.00, 0.0
1929-01-08, 37, 21, 29.0, 0.00, 0.0
1929-01-09, 53, 25, 39.0, 0.00, 0.0
1929-01-10, 65, 43, 54.0, 0.07, 0.0
1929-01-11, 49, 42, 45.5, 0.28, 0.0
1929-01-12, 42, 31, 36.5, 0.33, 0.0
1929-01-13, 50, 28, 39.0, 0.00, 0.0
1929-01-14, 36, 19, 27.5, 0.00, 0.0
1929-01-15, 55, 30, 42.5, 0.00, 0.0
1929-01-16, 45, 36, 40.5, T, 0.0
1929-01-17, 48, 40, 44.0, 0.10, 0.0
1929-01-18, 70, 44, 57.0, T, 0.0
1929-01-19, 69, 53, 61.0, T, 0.0
1929-01-20, 68, 44, 56.0, 0.00, 0.0
1929-01-21, 52, 40, 46.0, 0.03, 0.0
1929-01-22, 44, 38, 41.0, T, 0.0
1929-01-23, 58, 40, 49.0, T, 0.0
1929-01-24, 45, 35, 40.0, 0.03, 0.0
1929-01-25, 50, 40, 45.0, 0.01, 0.0
1929-01-26, 42, 32, 37.0, 0.00, 0.0
1929-01-27, 43, 32, 37.5, 0.04, 0.0
1929-01-28, 41, 31, 36.0, 0.25, 0.0
1929-01-29, 36, 24, 30.0, 0.00, 0.0
1929-01-30, 37, 23, 30.0, 0.00, 0.0
1929-01-31, 38, 26, 32.0, 0.01, 0.3
1929-02-01, 35, 23, 29.0, 0.00, T
1929-02-02, 31, 19, 25.0, 0.00, 0.0
1929-02-03, 35, 22, 28.5, 0.00, 0.0
1929-02-04, 36, 23, 29.5, 0.00, 0.0
1929-02-05, 39, 30, 34.5, T, T
1929-02-06, 55, 35, 45.0, 0.23, 0.0
1929-02-07, 54, 39, 46.5, 0.00, 0.0
1929-02-08, 56, 36, 46.0, 0.00, 0.0
1929-02-09, 60, 41, 50.5, 0.22, 0.0
1929-02-10, 51, 34, 42.5, 0.17, 0.0
1929-02-11, 36, 29, 32.5, 0.00, 0.0
1929-02-12, 38, 27, 32.5, 0.00, 0.0
1929-02-13, 41, 30, 35.5, 0.25, 2.8
1929-02-14, 39, 28, 33.5, T, 0.1
1929-02-15, 41, 35, 38.0, 0.47, 0.0
1929-02-16, 40, 35, 37.5, 0.42, 0.0
1929-02-17, 53, 34, 43.5, 0.01, 0.0
1929-02-18, 69, 36, 52.5, 0.00, 0.0
1929-02-19, 64, 42, 53.0, 0.00, 0.0
1929-02-20, 56, 27, 41.5, 0.01, T
1929-02-21, 39, 29, 34.0, 1.33, 0.0
1929-02-22, 54, 30, 42.0, 0.00, 0.0
1929-02-23, 45, 29, 37.0, 0.00, 0.0
1929-02-24, 53, 32, 42.5, 0.00, 0.0
1929-02-25, 65, 41, 53.0, T, 0.0
1929-02-26, 71, 58, 64.5, 0.45, 0.0
1929-02-27, 59, 54, 56.5, 0.08, 0.0
1929-02-28, 69, 39, 54.0, 0.60, 0.0
1929-03-01, 53, 38, 45.5, 0.00, 0.0
1929-03-02, 60, 38, 49.0, 0.06, 0.0
1929-03-03, 54, 33, 43.5, 0.00, 0.0
1929-03-04, 59, 41, 50.0, 0.48, 0.0
1929-03-05, 69, 58, 63.5, 0.48, 0.0
1929-03-06, 57, 37, 47.0, 0.00, 0.0
1929-03-07, 57, 31, 44.0, 0.00, 0.0
1929-03-08, 47, 29, 38.0, 0.00, 0.0
1929-03-09, 55, 28, 41.5, T, 0.0
1929-03-10, 41, 21, 31.0, 0.00, 0.0
1929-03-11, 60, 31, 45.5, 0.00, 0.0
1929-03-12, 69, 44, 56.5, 0.00, 0.0
1929-03-13, 67, 51, 59.0, T, 0.0
1929-03-14, 76, 60, 68.0, T, 0.0
1929-03-15, 69, 62, 65.5, 0.99, 0.0
1929-03-16, 70, 51, 60.5, 0.00, 0.0
1929-03-17, 51, 38, 44.5, 0.00, 0.0
1929-03-18, 57, 34, 45.5, 0.00, 0.0
1929-03-19, 63, 40, 51.5, 0.00, 0.0
1929-03-20, 70, 50, 60.0, 0.00, 0.0
1929-03-21, 76, 50, 63.0, T, 0.0
1929-03-22, 80, 64, 72.0, 0.35, 0.0
1929-03-23, 80, 63, 71.5, 0.05, 0.0
1929-03-24, 86, 58, 72.0, 0.00, 0.0
1929-03-25, 81, 55, 68.0, 0.00, 0.0
1929-03-26, 83, 61, 72.0, 0.01, 0.0
1929-03-27, 64, 50, 57.0, 0.00, 0.0
1929-03-28, 66, 50, 58.0, 0.00, 0.0
1929-03-29, 60, 44, 52.0, 0.00, 0.0
1929-03-30, 54, 46, 50.0, 0.38, 0.0
1929-03-31, 56, 47, 51.5, T, 0.0
1929-04-01, 81, 54, 67.5, T, 0.0
1929-04-02, 64, 43, 53.5, 0.00, 0.0
1929-04-03, 73, 42, 57.5, 0.00, 0.0
1929-04-04, 77, 56, 66.5, 0.00, 0.0
1929-04-05, 81, 61, 71.0, 0.00, 0.0
1929-04-06, 92, 66, 79.0, 0.00, 0.0
1929-04-07, 92, 66, 79.0, 0.00, 0.0
1929-04-08, 89, 67, 78.0, 0.00, 0.0
1929-04-09, 84, 62, 73.0, 0.00, 0.0
1929-04-10, 76, 48, 62.0, 0.04, 0.0
1929-04-11, 53, 48, 50.5, 0.01, 0.0
1929-04-12, 67, 48, 57.5, T, 0.0
1929-04-13, 74, 49, 61.5, 0.00, 0.0
1929-04-14, 63, 53, 58.0, 0.00, 0.0
1929-04-15, 60, 51, 55.5, 0.27, 0.0
1929-04-16, 59, 41, 50.0, 0.62, 0.0
1929-04-17, 54, 43, 48.5, T, 0.0
1929-04-18, 57, 40, 48.5, T, 0.0
1929-04-19, 65, 44, 54.5, 0.00, 0.0
1929-04-20, 77, 47, 62.0, 0.00, 0.0
1929-04-21, 76, 62, 69.0, T, 0.0
1929-04-22, 66, 45, 55.5, 0.05, 0.0
1929-04-23, 64, 41, 52.5, 0.00, 0.0
1929-04-24, 72, 47, 59.5, 0.00, 0.0
1929-04-25, 70, 56, 63.0, 0.02, 0.0
1929-04-26, 73, 59, 66.0, 0.00, 0.0
1929-04-27, 71, 54, 62.5, 0.00, 0.0
1929-04-28, 69, 54, 61.5, 0.05, 0.0
1929-04-29, 70, 55, 62.5, 0.00, 0.0
1929-04-30, 71, 53, 62.0, 0.00, 0.0
1929-05-01, 76, 59, 67.5, 0.05, 0.0
1929-05-02, 80, 61, 70.5, 0.02, 0.0
1929-05-03, 66, 49, 57.5, 0.00, 0.0
1929-05-04, 75, 49, 62.0, 0.00, 0.0
1929-05-05, 77, 59, 68.0, T, 0.0
1929-05-06, 80, 59, 69.5, 0.05, 0.0
1929-05-07, 70, 58, 64.0, 0.03, 0.0
1929-05-08, 69, 55, 62.0, 0.00, 0.0
1929-05-09, 59, 51, 55.0, 1.92, 0.0
1929-05-10, 65, 51, 58.0, 0.00, 0.0
1929-05-11, 68, 50, 59.0, 0.00, 0.0
1929-05-12, 80, 53, 66.5, 0.00, 0.0
1929-05-13, 75, 60, 67.5, 0.00, 0.0
1929-05-14, 81, 57, 69.0, 0.10, 0.0
1929-05-15, 82, 65, 73.5, T, 0.0
1929-05-16, 85, 60, 72.5, 0.02, 0.0
1929-05-17, 67, 54, 60.5, 0.00, 0.0
1929-05-18, 83, 56, 69.5, T, 0.0
1929-05-19, 83, 62, 72.5, 0.14, 0.0
1929-05-20, 62, 56, 59.0, 1.98, 0.0
1929-05-21, 62, 55, 58.5, 0.49, 0.0
1929-05-22, 68, 52, 60.0, 0.00, 0.0
1929-05-23, 74, 52, 63.0, 0.00, 0.0
1929-05-24, 77, 57, 67.0, 0.00, 0.0
1929-05-25, 78, 60, 69.0, 0.07, 0.0
1929-05-26, 82, 63, 72.5, 0.01, 0.0
1929-05-27, 85, 65, 75.0, 0.00, 0.0
1929-05-28, 86, 68, 77.0, 0.37, 0.0
1929-05-29, 73, 64, 68.5, 2.65, 0.0
1929-05-30, 83, 66, 74.5, M, 0.0
1929-05-31, 85, 66, 75.5, M, 0.0
1929-06-01, 86, 69, 77.5, 0.00, 0.0
1929-06-02, 74, 60, 67.0, T, 0.0
1929-06-03, 63, 57, 60.0, 0.26, 0.0
1929-06-04, 69, 56, 62.5, 0.00, 0.0
1929-06-05, 77, 55, 66.0, 0.00, 0.0
1929-06-06, 80, 62, 71.0, 0.00, 0.0
1929-06-07, 84, 64, 74.0, 0.00, 0.0
1929-06-08, 85, 65, 75.0, 0.15, 0.0
1929-06-09, 66, 61, 63.5, 1.56, 0.0
1929-06-10, 66, 61, 63.5, 0.24, 0.0
1929-06-11, 80, 60, 70.0, 0.00, 0.0
1929-06-12, 84, 57, 70.5, 0.00, 0.0
